hubway_1497213968795_n_1_0_2953.wav, ,9,150, waiting,4074,4239, leaving,4239,4458, didPass,1, detectionWhole,383,,,,,,,,,,,,,,,,
hubway_1497213968795_n_1_0_2953.wav, ,11,150, waiting,4020,4180, leaving,4180,4431, didPass,1, detectionWhole,410,,,,,,,,,,,,,,,,
hubway_1497213968795_n_1_0_2953.wav, ,13,150, waiting,4026,4196, leaving,4196,4287, didPass,1, detectionWhole,261,,,,,,,,,,,,,,,,
hubway_1497213968795_n_1_0_2953.wav, ,15,150, waiting,4004,4159, leaving,4159,4266, didPass,1, detectionWhole,261,,,,,,,,,,,,,,,,
hubway_1497213968795_n_1_0_2953.wav, ,5,250, waiting,4010,4276, leaving,4276,4650, didPass,1, detectionWhole,639,,,,,,,,,,,,,,,,
hubway_1497213968795_n_1_0_2953.wav, ,7,250, waiting,3962,4218, leaving,4218,4468, didPass,1, detectionWhole,506,,,,,,,,,,,,,,,,
hubway_1497213968795_n_1_0_2953.wav, ,9,250, waiting,4047,4298, leaving,4298,4436, didPass,1, detectionWhole,389,,,,,,,,,,,,,,,,
hubway_1497213968795_n_1_0_2953.wav, ,11,250, waiting,4020,4282, leaving,4282,4404, didPass,1, detectionWhole,383,,,,,,,,,,,,,,,,
hubway_1497213968795_n_1_0_2953.wav, ,13,250, waiting, leaving,4004,4266, didPass,0,,,,,,,,,,,,,,,,,,,,
hubway_1497213968795_n_1_0_2953.wav, ,15,250, waiting, leaving,4010,4266, didPass,0,,,,,,,,,,,,,,,,,,,,
hubway_1497213968795_n_1_0_2953.wav, ,5,350, waiting,3935,4298, leaving,4298,4575, didPass,1, detectionWhole,639,,,,,,,,,,,,,,,,
hubway_1497213968795_n_1_0_2953.wav, ,7,350, waiting,4052,4415, leaving,4415,4564, didPass,1, detectionWhole,511,,,,,,,,,,,,,,,,
hubway_1497213968795_n_1_0_2953.wav, ,9,350, waiting,3999,4351, leaving,4351,4388, didPass,1, detectionWhole,389,,,,,,,,,,,,,,,,
hubway_1497213968795_n_1_0_2953.wav, ,11,350, waiting,3967,4319, leaving,4319,4346, didPass,1, detectionWhole,378,,,,,,,,,,,,,,,,
hubway_1497213968795_n_1_0_2953.wav, ,13,350, waiting, leaving,4047,4308, didPass,0,,,,,,,,,,,,,,,,,,,,
hubway_1497213968795_n_1_0_2953.wav, ,15,350, waiting, leaving,3983,4244, didPass,0,,,,,,,,,,,,,,,,,,,,
hubway_1497213979457_n_1_0_2953.wav, ,5,50, waiting,3279,3348, leaving,3348,3657, didPass,1, detectionWhole,377,,,,,,,,,,,,,,,,
hubway_1497213979457_n_1_0_2953.wav, ,7,50, waiting,3231,3295, leaving,3295,3487, didPass,1, detectionWhole,255,,,,,,,,,,,,,,,,
hubway_1497213979457_n_1_0_2953.wav, ,9,50, waiting,3199,3263, leaving,3263,3450, didPass,1, detectionWhole,250,,,,,,,,,,,,,,,,
hubway_1497213979457_n_1_0_2953.wav, ,11,50, waiting,3167,3231, leaving,3231,3423, didPass,1, detectionWhole,255,,,,,,,,,,,,,,,,
hubway_1497213979457_n_1_0_2953.wav, ,13,50, waiting,3231,3284, leaving,3284,3364, didPass,1, detectionWhole,133,,,,,,,,,,,,,,,,
hubway_1497213979457_n_1_0_2953.wav, ,15,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
hubway_1497213979457_n_1_0_2953.wav, ,5,150, waiting,3199,3366, leaving,3366,3583, didPass,1, detectionWhole,383,,,,,,,,,,,,,,,,
hubway_1497213979457_n_1_0_2953.wav, ,7,150, waiting,3178,3343, leaving,3343,3434, didPass,1, detectionWhole,255,,,,,,,,,,,,,,,,
hubway_1497213979457_n_1_0_2953.wav, ,9,150, waiting, leaving,3279,3412, didPass,0,,,,,,,,,,,,,,,,,,,,
hubway_1497213979457_n_1_0_2953.wav, ,11,150, waiting,3220,3386, leaving,3386,3476, didPass,1, detectionWhole,255,,,,,,,,,,,,,,,,
hubway_1497213979457_n_1_0_2953.wav, ,13,150, waiting, leaving,3295,3423, didPass,0,,,,,,,,,,,,,,,,,,,,
hubway_1497213979457_n_1_0_2953.wav, ,15,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
hubway_1497213979457_n_1_0_2953.wav, ,5,250, waiting,3238,3498, leaving,3498,3620, didPass,1, detectionWhole,381,,,,,,,,,,,,,,,,
hubway_1497213979457_n_1_0_2953.wav, ,7,250, waiting, leaving,3220,3476, didPass,0,,,,,,,,,,,,,,,,,,,,
hubway_1497213979457_n_1_0_2953.wav, ,9,250, waiting, leaving,3306,3434, didPass,0,,,,,,,,,,,,,,,,,,,,
hubway_1497213979457_n_1_0_2953.wav, ,11,250, waiting, leaving,3252,3508, didPass,0,,,,,,,,,,,,,,,,,,,,
hubway_1497213979457_n_1_0_2953.wav, ,13,250, waiting, leaving,3210,3461, didPass,0,,,,,,,,,,,,,,,,,,,,
hubway_1497213979457_n_1_0_2953.wav, ,15,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
hubway_1497213979457_n_1_0_2953.wav, ,5,350, waiting, leaving,3172,3434,3562,3679, didPass,0,,,,,,,,,,,,,,,,,,
hubway_1497213979457_n_1_0_2953.wav, ,7,350, waiting, leaving,3258,3508, didPass,0,,,,,,,,,,,,,,,,,,,,
hubway_1497213979457_n_1_0_2953.wav, ,9,350, waiting, leaving,3258,3519, didPass,0,,,,,,,,,,,,,,,,,,,,
hubway_1497213979457_n_1_0_2953.wav, ,11,350, waiting, leaving,3210,3476, didPass,0,,,,,,,,,,,,,,,,,,,,
hubway_1497213979457_n_1_0_2953.wav, ,13,350, waiting, leaving,3322,3450, didPass,0,,,,,,,,,,,,,,,,,,,,
hubway_1497213979457_n_1_0_2953.wav, ,15,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
hubway_1497213988839_n_1_0_2953.wav, ,5,50, waiting,4004,4063, leaving,4063,4772, didPass,1, detectionWhole,767,,,,,,,,,,,,,,,,
hubway_1497213988839_n_1_0_2953.wav, ,7,50, waiting,3967,4031, leaving,4031,4479, didPass,1, detectionWhole,511,,,,,,,,,,,,,,,,
hubway_1497213988839_n_1_0_2953.wav, ,9,50, waiting,3967,4020, leaving,4020,4468, didPass,1, detectionWhole,501,,,,,,,,,,,,,,,,
hubway_1497213988839_n_1_0_2953.wav, ,11,50, waiting,4052,4106, leaving,4106,4436, didPass,1, detectionWhole,383,,,,,,,,,,,,,,,,
hubway_1497213988839_n_1_0_2953.wav, ,13,50, waiting,4026,4084, leaving,4084,4282, didPass,1, detectionWhole,255,,,,,,,,,,,,,,,,
hubway_1497213988839_n_1_0_2953.wav, ,15,50, waiting,3983,4047, leaving,4047,4234, didPass,1, detectionWhole,250,,,,,,,,,,,,,,,,
hubway_1497213988839_n_1_0_2953.wav, ,5,150, waiting,3940,4095, leaving,4095,4703, didPass,1, detectionWhole,762,,,,,,,,,,,,,,,,
hubway_1497213988839_n_1_0_2953.wav, ,7,150, waiting,4052,4223, leaving,4223,4692, didPass,1, detectionWhole,639,,,,,,,,,,,,,,,,
hubway_1497213988839_n_1_0_2953.wav, ,9,150, waiting,3999,4159, leaving,4159,4388,4516,4639, didPass,1, detectionWhole,639,,,,,,,,,,,,,,
hubway_1497213988839_n_1_0_2953.wav, ,11,150, waiting,3967,4132, leaving,4132,4351, didPass,1, detectionWhole,383,,,,,,,,,,,,,,,,
hubway_1497213988839_n_1_0_2953.wav, ,13,150, waiting,4025,4180, leaving,4180,4276, didPass,1, detectionWhole,250,,,,,,,,,,,,,,,,
hubway_1497213988839_n_1_0_2953.wav, ,15,150, waiting,3962,4132, leaving,4132,4218, didPass,1, detectionWhole,255,,,,,,,,,,,,,,,,
hubway_1497213988839_n_1_0_2953.wav, ,5,250, waiting,4042,4308, leaving,4308,4708, didPass,1, detectionWhole,666,,,,,,,,,,,,,,,,
hubway_1497213988839_n_1_0_2953.wav, ,7,250, waiting,4026,4276, leaving,4276,4660, didPass,1, detectionWhole,634,,,,,,,,,,,,,,,,
hubway_1497213988839_n_1_0_2953.wav, ,9,250, waiting,3978,4234, leaving,4234,4623, didPass,1, detectionWhole,645,,,,,,,,,,,,,,,,
hubway_1497213988839_n_1_0_2953.wav, ,11,250, waiting,4052,4314, leaving,4314,4431, didPass,1, detectionWhole,378,,,,,,,,,,,,,,,,
hubway_1497213988839_n_1_0_2953.wav, ,13,250, waiting,3999,4255, leaving,4255,4394, didPass,1, detectionWhole,394,,,,,,,,,,,,,,,,
hubway_1497213988839_n_1_0_2953.wav, ,15,250, waiting, leaving,3988,4239, didPass,0,,,,,,,,,,,,,,,,,,,,
hubway_1497213988839_n_1_0_2953.wav, ,5,350, waiting,3956,4319, leaving,4319,4735, didPass,1, detectionWhole,778,,,,,,,,,,,,,,,,
hubway_1497213988839_n_1_0_2953.wav, ,7,350, waiting,3935,4308, leaving,4308,4452,4586,4703, didPass,1, detectionWhole,767,,,,,,,,,,,,,,
hubway_1497213988839_n_1_0_2953.wav, ,9,350, waiting,4020,4388, leaving,4388,4410, didPass,1, detectionWhole,389,,,,,,,,,,,,,,,,
hubway_1497213988839_n_1_0_2953.wav, ,11,350, waiting,3983,4351, leaving,4351,4367, didPass,1, detectionWhole,383,,,,,,,,,,,,,,,,
hubway_1497213988839_n_1_0_2953.wav, ,13,350, waiting,3967,4324, leaving,4324,4340, didPass,1, detectionWhole,373,,,,,,,,,,,,,,,,
hubway_1497213988839_n_1_0_2953.wav, ,15,350, waiting, leaving,4052,4298, didPass,0,,,,,,,,,,,,,,,,,,,,
hubway_1497213999497_n_1_0_2953.wav, ,5,50, waiting,4628,4687, leaving,4687,5524, didPass,1, detectionWhole,895,,,,,,,,,,,,,,,,
hubway_1497213999497_n_1_0_2953.wav, ,7,50, waiting,4714,4772, leaving,4772,5476, didPass,1, detectionWhole,762,,,,,,,,,,,,,,,,
hubway_1497213999497_n_1_0_2953.wav, ,9,50, waiting,4671,4730, leaving,4730,5300, didPass,1, detectionWhole,629,,,,,,,,,,,,,,,,
hubway_1497213999497_n_1_0_2953.wav, ,11,50, waiting,4628,4682, leaving,4682,5130, didPass,1, detectionWhole,501,,,,,,,,,,,,,,,,
hubway_1497213999497_n_1_0_2953.wav, ,13,50, waiting,4708,4778,5226,5279, leaving,4778,5098,5279,5354, didPass,0, detectionBtwn,0, detectionWhole,645,,,,,,,,,,
hubway_1497213999497_n_1_0_2953.wav, ,15,50, waiting,4666,4724, leaving,4724,5311, didPass,1, detectionWhole,645,,,,,,,,,,,,,,,,
hubway_1497213999497_n_1_0_2953.wav, ,5,150, waiting,4735,4900, leaving,4900,5498, didPass,1, detectionWhole,762,,,,,,,,,,,,,,,,
hubway_1497213999497_n_1_0_2953.wav, ,7,150, waiting,4703,4863, leaving,4863,5471, didPass,1, detectionWhole,767,,,,,,,,,,,,,,,,
hubway_1497213999497_n_1_0_2953.wav, ,9,150, waiting,4692,4852, leaving,4852,5332, didPass,1, detectionWhole,639,,,,,,,,,,,,,,,,
hubway_1497213999497_n_1_0_2953.wav, ,11,150, waiting,4666,4820, leaving,4820,5300, didPass,1, detectionWhole,634,,,,,,,,,,,,,,,,
hubway_1497213999497_n_1_0_2953.wav, ,13,150, waiting,4644,4820, leaving,4820,5279, didPass,1, detectionWhole,634,,,,,,,,,,,,,,,,
hubway_1497213999497_n_1_0_2953.wav, ,15,150, waiting,4730,4895, leaving,4895,5108, didPass,1, detectionWhole,378,,,,,,,,,,,,,,,,
hubway_1497213999497_n_1_0_2953.wav, ,5,250, waiting,4706,4964, leaving,4964,5476, didPass,1, detectionWhole,770,,,,,,,,,,,,,,,,
hubway_1497213999497_n_1_0_2953.wav, ,7,250, waiting,4660,4927, leaving,4927,5428, didPass,1, detectionWhole,767,,,,,,,,,,,,,,,,
hubway_1497213999497_n_1_0_2953.wav, ,9,250, waiting,4623,4879, leaving,4879,5130, didPass,1, detectionWhole,506,,,,,,,,,,,,,,,,
hubway_1497213999497_n_1_0_2953.wav, ,11,250, waiting,4703,4964, leaving,4964,5098,5220,5343, didPass,1, detectionWhole,639,,,,,,,,,,,,,,
hubway_1497213999497_n_1_0_2953.wav, ,13,250, waiting,4671,4927, leaving,4927,5306, didPass,1, detectionWhole,634,,,,,,,,,,,,,,,,
hubway_1497213999497_n_1_0_2953.wav, ,15,250, waiting,4746,5012, leaving,5012,5132, didPass,1, detectionWhole,386,,,,,,,,,,,,,,,,
hubway_1497213999497_n_1_0_2953.wav, ,5,350, waiting,4703,5055, leaving,5055,5476, didPass,1, detectionWhole,773,,,,,,,,,,,,,,,,
hubway_1497213999497_n_1_0_2953.wav, ,7,350, waiting,4660,5034, leaving,5034,5450, didPass,1, detectionWhole,789,,,,,,,,,,,,,,,,
hubway_1497213999497_n_1_0_2953.wav, ,9,350, waiting,4650,5002, leaving,5002,5279, didPass,1, detectionWhole,629,,,,,,,,,,,,,,,,
hubway_1497213999497_n_1_0_2953.wav, ,11,350, waiting,4730,5092, leaving,5092,5114,5247,5370, didPass,1, detectionWhole,639,,,,,,,,,,,,,,
hubway_1497213999497_n_1_0_2953.wav, ,13,350, waiting,4703,5055, leaving,5055,5098,5215,5354, didPass,1, detectionWhole,650,,,,,,,,,,,,,,
hubway_1497213999497_n_1_0_2953.wav, ,15,350, waiting,4682,5055, leaving,5055,5201, didPass,1, detectionWhole,519,,,,,,,,,,,,,,,,
hubway_1497214006822_n_1_0_2953.wav, ,5,50, waiting,4132,4191, leaving,4191,4788, didPass,1, detectionWhole,655,,,,,,,,,,,,,,,,
hubway_1497214006822_n_1_0_2953.wav, ,7,50, waiting,4234,4287, leaving,4287,4746, didPass,1, detectionWhole,511,,,,,,,,,,,,,,,,
hubway_1497214006822_n_1_0_2953.wav, ,9,50, waiting,4180,4244, leaving,4244,4687, didPass,1, detectionWhole,506,,,,,,,,,,,,,,,,
hubway_1497214006822_n_1_0_2953.wav, ,11,50, waiting,4127,4191, leaving,4191,4635, didPass,1, detectionWhole,507,,,,,,,,,,,,,,,,
hubway_1497214006822_n_1_0_2953.wav, ,13,50, waiting,4223,4276, leaving,4276,4628, didPass,1, detectionWhole,405,,,,,,,,,,,,,,,,
hubway_1497214006822_n_1_0_2953.wav, ,15,50, waiting,4196,4260, leaving,4260,4583, didPass,1, detectionWhole,386,,,,,,,,,,,,,,,,
hubway_1497214006822_n_1_0_2953.wav, ,5,150, waiting,4159,4320, leaving,4320,4788, didPass,1, detectionWhole,629,,,,,,,,,,,,,,,,
hubway_1497214006822_n_1_0_2953.wav, ,7,150, waiting,4239,4394, leaving,4394,4751, didPass,1, detectionWhole,511,,,,,,,,,,,,,,,,
hubway_1497214006822_n_1_0_2953.wav, ,9,150, waiting,4202,4362, leaving,4362,4714, didPass,1, detectionWhole,511,,,,,,,,,,,,,,,,
hubway_1497214006822_n_1_0_2953.wav, ,11,150, waiting,4159,4324, leaving,4324,4671, didPass,1, detectionWhole,511,,,,,,,,,,,,,,,,
hubway_1497214006822_n_1_0_2953.wav, ,13,150, waiting,4239,4415, leaving,4415,4628, didPass,1, detectionWhole,389,,,,,,,,,,,,,,,,
hubway_1497214006822_n_1_0_2953.wav, ,15,150, waiting,4244,4404, leaving,4404,4628, didPass,1, detectionWhole,383,,,,,,,,,,,,,,,,
hubway_1497214006822_n_1_0_2953.wav, ,5,250, waiting,4191,4452, leaving,4452,4836, didPass,1, detectionWhole,645,,,,,,,,,,,,,,,,
hubway_1497214006822_n_1_0_2953.wav, ,7,250, waiting,4148,4410, leaving,4410,4799, didPass,1, detectionWhole,650,,,,,,,,,,,,,,,,
hubway_1497214006822_n_1_0_2953.wav, ,9,250, waiting,4138,4388, leaving,4388,4650, didPass,1, detectionWhole,511,,,,,,,,,,,,,,,,
hubway_1497214006822_n_1_0_2953.wav, ,11,250, waiting,4239,4495, leaving,4495,4618, didPass,1, detectionWhole,378,,,,,,,,,,,,,,,,
hubway_1497214006822_n_1_0_2953.wav, ,13,250, waiting,4196,4458, leaving,4458,4586, didPass,1, detectionWhole,389,,,,,,,,,,,,,,,,
hubway_1497214006822_n_1_0_2953.wav, ,15,250, waiting,4127,4394, leaving,4394,4511, didPass,1, detectionWhole,383,,,,,,,,,,,,,,,,
hubway_1497214006822_n_1_0_2953.wav, ,5,350, waiting,4212,4564, leaving,4564,4863, didPass,1, detectionWhole,650,,,,,,,,,,,,,,,,
hubway_1497214006822_n_1_0_2953.wav, ,7,350, waiting,4202,4564, leaving,4564,4703, didPass,1, detectionWhole,501,,,,,,,,,,,,,,,,
hubway_1497214006822_n_1_0_2953.wav, ,9,350, waiting,4159,4511, leaving,4511,4658, didPass,1, detectionWhole,498,,,,,,,,,,,,,,,,
hubway_1497214006822_n_1_0_2953.wav, ,11,350, waiting,4244,4596, leaving,4596,4623, didPass,1, detectionWhole,378,,,,,,,,,,,,,,,,
hubway_1497214006822_n_1_0_2953.wav, ,13,350, waiting,4191,4543, leaving,4543,4580, didPass,1, detectionWhole,389,,,,,,,,,,,,,,,,
hubway_1497214006822_n_1_0_2953.wav, ,15,350, waiting,4191,4564, leaving,4564,4575, didPass,1, detectionWhole,383,,,,,,,,,,,,,,,,
hubway_1497214016681_n_1_0_2953.wav, ,5,50, waiting,4394,4458, leaving,4458,5154, didPass,1, detectionWhole,760,,,,,,,,,,,,,,,,
hubway_1497214016681_n_1_0_2953.wav, ,7,50, waiting,4490,4554, leaving,4554,5130, didPass,1, detectionWhole,639,,,,,,,,,,,,,,,,
hubway_1497214016681_n_1_0_2953.wav, ,9,50, waiting,4458,4516, leaving,4516,5215, didPass,1, detectionWhole,757,,,,,,,,,,,,,,,,
hubway_1497214016681_n_1_0_2953.wav, ,11,50, waiting,4458,4511, leaving,4511,5092, didPass,1, detectionWhole,634,,,,,,,,,,,,,,,,
hubway_1497214016681_n_1_0_2953.wav, ,13,50, waiting,4410,4468, leaving,4468,5050, didPass,1, detectionWhole,639,,,,,,,,,,,,,,,,
hubway_1497214016681_n_1_0_2953.wav, ,15,50, waiting,4515,4575, leaving,4575,4906, didPass,1, detectionWhole,390,,,,,,,,,,,,,,,,
hubway_1497214016681_n_1_0_2953.wav, ,5,150, waiting,4479,4639, leaving,4639,5119,5236,5364, didPass,1, detectionWhole,885,,,,,,,,,,,,,,
hubway_1497214016681_n_1_0_2953.wav, ,7,150, waiting,4426,4580, leaving,4580,5194, didPass,1, detectionWhole,767,,,,,,,,,,,,,,,,
hubway_1497214016681_n_1_0_2953.wav, ,9,150, waiting,4383,4554, leaving,4554,4903,5028,5162, didPass,1, detectionWhole,778,,,,,,,,,,,,,,
hubway_1497214016681_n_1_0_2953.wav, ,11,150, waiting,4479,4639, leaving,4639,5108, didPass,1, detectionWhole,629,,,,,,,,,,,,,,,,
hubway_1497214016681_n_1_0_2953.wav, ,13,150, waiting,4447,4602, leaving,4602,4959, didPass,1, detectionWhole,511,,,,,,,,,,,,,,,,
hubway_1497214016681_n_1_0_2953.wav, ,15,150, waiting,4415,4575, leaving,4575,4927, didPass,1, detectionWhole,511,,,,,,,,,,,,,,,,
hubway_1497214016681_n_1_0_2953.wav, ,5,250, waiting,4490,4751, leaving,4751,5130, didPass,1, detectionWhole,639,,,,,,,,,,,,,,,,
hubway_1497214016681_n_1_0_2953.wav, ,7,250, waiting,4458,4708, leaving,4708,5226, didPass,1, detectionWhole,767,,,,,,,,,,,,,,,,
hubway_1497214016681_n_1_0_2953.wav, ,9,250, waiting,4415,4666, leaving,4666,5172, didPass,1, detectionWhole,757,,,,,,,,,,,,,,,,
hubway_1497214016681_n_1_0_2953.wav, ,11,250, waiting,4394,4671, leaving,4671,4906, didPass,1, detectionWhole,511,,,,,,,,,,,,,,,,
hubway_1497214016681_n_1_0_2953.wav, ,13,250, waiting,4474,4735, leaving,4735,4986, didPass,1, detectionWhole,511,,,,,,,,,,,,,,,,
hubway_1497214016681_n_1_0_2953.wav, ,15,250, waiting,4426,4692, leaving,4692,4943, didPass,1, detectionWhole,517,,,,,,,,,,,,,,,,
hubway_1497214016681_n_1_0_2953.wav, ,5,350, waiting,4383,4756, leaving,4756,5162, didPass,1, detectionWhole,778,,,,,,,,,,,,,,,,
hubway_1497214016681_n_1_0_2953.wav, ,7,350, waiting,4490,4863, leaving,4863,5137, didPass,1, detectionWhole,647,,,,,,,,,,,,,,,,
hubway_1497214016681_n_1_0_2953.wav, ,9,350, waiting,4458,4820, leaving,4820,5215, didPass,1, detectionWhole,757,,,,,,,,,,,,,,,,
hubway_1497214016681_n_1_0_2953.wav, ,11,350, waiting,4410,4772, leaving,4772,5044, didPass,1, detectionWhole,634,,,,,,,,,,,,,,,,
hubway_1497214016681_n_1_0_2953.wav, ,13,350, waiting,4495,4863, leaving,4863,4879, didPass,1, detectionWhole,383,,,,,,,,,,,,,,,,
hubway_1497214016681_n_1_0_2953.wav, ,15,350, waiting,4452,4810, leaving,4810,4959, didPass,1, detectionWhole,506,,,,,,,,,,,,,,,,
hubway_1497214028412_n_1_0_2953.wav, ,5,50, waiting,3882,3935, leaving,3935,4388, didPass,1, detectionWhole,506,,,,,,,,,,,,,,,,
hubway_1497214028412_n_1_0_2953.wav, ,7,50, waiting,3860,3914, leaving,3914,4367, didPass,1, detectionWhole,506,,,,,,,,,,,,,,,,
hubway_1497214028412_n_1_0_2953.wav, ,9,50, waiting,3828,3898, leaving,3898,4351, didPass,1, detectionWhole,522,,,,,,,,,,,,,,,,
hubway_1497214028412_n_1_0_2953.wav, ,11,50, waiting,3914,3983, leaving,3983,4303, didPass,1, detectionWhole,389,,,,,,,,,,,,,,,,
hubway_1497214028412_n_1_0_2953.wav, ,13,50, waiting,3914,3988, leaving,3988,4298, didPass,1, detectionWhole,383,,,,,,,,,,,,,,,,
hubway_1497214028412_n_1_0_2953.wav, ,15,50, waiting,3892,3962, leaving,3962,4282, didPass,1, detectionWhole,389,,,,,,,,,,,,,,,,
hubway_1497214028412_n_1_0_2953.wav, ,5,150, waiting,3850,4031, leaving,4031,4367, didPass,1, detectionWhole,517,,,,,,,,,,,,,,,,
hubway_1497214028412_n_1_0_2953.wav, ,7,150, waiting,3807,3967, leaving,3967,4327, didPass,1, detectionWhole,519,,,,,,,,,,,,,,,,
hubway_1497214028412_n_1_0_2953.wav, ,9,150, waiting,3898,4074, leaving,4074,4404, didPass,1, detectionWhole,506,,,,,,,,,,,,,,,,
hubway_1497214028412_n_1_0_2953.wav, ,11,150, waiting,3855,4010, leaving,4010,4244, didPass,1, detectionWhole,389,,,,,,,,,,,,,,,,
hubway_1497214028412_n_1_0_2953.wav, ,13,150, waiting,3935,4111, leaving,4111,4191, didPass,1, detectionWhole,255,,,,,,,,,,,,,,,,
hubway_1497214028412_n_1_0_2953.wav, ,15,150, waiting,3892,4052, leaving,4052,4276, didPass,1, detectionWhole,383,,,,,,,,,,,,,,,,
hubway_1497214028412_n_1_0_2953.wav, ,5,250, waiting,3855,4111, leaving,4111,4372, didPass,1, detectionWhole,517,,,,,,,,,,,,,,,,
hubway_1497214028412_n_1_0_2953.wav, ,7,250, waiting,3812,4068, leaving,4068,4319, didPass,1, detectionWhole,506,,,,,,,,,,,,,,,,
hubway_1497214028412_n_1_0_2953.wav, ,9,250, waiting,3898,4159, leaving,4159,4410, didPass,1, detectionWhole,511,,,,,,,,,,,,,,,,
hubway_1497214028412_n_1_0_2953.wav, ,11,250, waiting,3850,4116, leaving,4116,4239, didPass,1, detectionWhole,389,,,,,,,,,,,,,,,,
hubway_1497214028412_n_1_0_2953.wav, ,13,250, waiting, leaving,3946,4191, didPass,0,,,,,,,,,,,,,,,,,,,,
hubway_1497214028412_n_1_0_2953.wav, ,15,250, waiting,3901,4170, leaving,4170,4276, didPass,1, detectionWhole,375,,,,,,,,,,,,,,,,
hubway_1497214028412_n_1_0_2953.wav, ,5,350, waiting,3882,4244, leaving,4244,4388, didPass,1, detectionWhole,506,,,,,,,,,,,,,,,,
hubway_1497214028412_n_1_0_2953.wav, ,7,350, waiting,3860,4223, leaving,4223,4365, didPass,1, detectionWhole,504,,,,,,,,,,,,,,,,
hubway_1497214028412_n_1_0_2953.wav, ,9,350, waiting,3812,4180, leaving,4180,4319, didPass,1, detectionWhole,506,,,,,,,,,,,,,,,,
hubway_1497214028412_n_1_0_2953.wav, ,11,350, waiting,3924,4278, leaving,4278,4298, didPass,1, detectionWhole,373,,,,,,,,,,,,,,,,
hubway_1497214028412_n_1_0_2953.wav, ,13,350, waiting,3898,4256, leaving,4256,4282, didPass,1, detectionWhole,383,,,,,,,,,,,,,,,,
hubway_1497214028412_n_1_0_2953.wav, ,15,350, waiting,3850,4223, leaving,4223,4234, didPass,1, detectionWhole,383,,,,,,,,,,,,,,,,
hubway_1497214041062_n_1_0_2953.wav, ,5,50, waiting,3300,3370, leaving,3370,4060, didPass,1, detectionWhole,759,,,,,,,,,,,,,,,,
hubway_1497214041062_n_1_0_2953.wav, ,7,50, waiting,3263,3327, leaving,3327,3898, didPass,1, detectionWhole,634,,,,,,,,,,,,,,,,
hubway_1497214041062_n_1_0_2953.wav, ,9,50, waiting,3338,3391, leaving,3391,3988, didPass,1, detectionWhole,650,,,,,,,,,,,,,,,,
hubway_1497214041062_n_1_0_2953.wav, ,11,50, waiting,3300,3366, leaving,3366,3679, didPass,1, detectionWhole,378,,,,,,,,,,,,,,,,
hubway_1497214041062_n_1_0_2953.wav, ,13,50, waiting,3252,3316, leaving,3316,3764, didPass,1, detectionWhole,511,,,,,,,,,,,,,,,,
hubway_1497214041062_n_1_0_2953.wav, ,15,50, waiting,3343,3412, leaving,3412,3727, didPass,1, detectionWhole,383,,,,,,,,,,,,,,,,
hubway_1497214041062_n_1_0_2953.wav, ,5,150, waiting,3316,3476, leaving,3476,3956, didPass,1, detectionWhole,639,,,,,,,,,,,,,,,,
hubway_1497214041062_n_1_0_2953.wav, ,7,150, waiting,3274,3434, leaving,3434,3924, didPass,1, detectionWhole,650,,,,,,,,,,,,,,,,
hubway_1497214041062_n_1_0_2953.wav, ,9,150, waiting,3258,3412, leaving,3412,3764, didPass,1, detectionWhole,506,,,,,,,,,,,,,,,,
hubway_1497214041062_n_1_0_2953.wav, ,11,150, waiting,3364,3535, leaving,3535,3743, didPass,1, detectionWhole,378,,,,,,,,,,,,,,,,
hubway_1497214041062_n_1_0_2953.wav, ,13,150, waiting,3327,3492, leaving,3492,3711, didPass,1, detectionWhole,383,,,,,,,,,,,,,,,,
hubway_1497214041062_n_1_0_2953.wav, ,15,150, waiting,3284,3450, leaving,3450,3668, didPass,1, detectionWhole,383,,,,,,,,,,,,,,,,
hubway_1497214041062_n_1_0_2953.wav, ,5,250, waiting,3359,3615, leaving,3615,3999, didPass,1, detectionWhole,639,,,,,,,,,,,,,,,,
hubway_1497214041062_n_1_0_2953.wav, ,7,250, waiting,3348,3599, leaving,3599,3983, didPass,1, detectionWhole,634,,,,,,,,,,,,,,,,
hubway_1497214041062_n_1_0_2953.wav, ,9,250, waiting,3295,3551, leaving,3551,3946, didPass,1, detectionWhole,650,,,,,,,,,,,,,,,,
hubway_1497214041062_n_1_0_2953.wav, ,11,250, waiting,3258,3508, leaving,3508,3764, didPass,1, detectionWhole,506,,,,,,,,,,,,,,,,
